fecha,estacion,temperatura,precipitacion,humedad,presion_atmosferica,velocidad_viento,calidad_aire,radiacion_solar,region,elevacion
2023-10-11,Estacion_1,13.2,0.0,77.3,1014.1,11.3,47.2,189.5,Costa,10
2023-10-12,Estacion_1,12.5,0.0,72.6,1010.2,11.2,37.3,168.9,Costa,10
2023-10-13,Estacion_1,14.3,0.0,65.7,1012.9,9.8,31.7,270.6,Costa,10
2023-10-14,Estacion_1,14.6,0.0,64.4,1013.4,6.3,66.4,324.2,Costa,10
2023-10-15,Estacion_1,15.7,0.0,72.2,1013.2,4.5,47.5,307.3,Costa,10
2023-10-16,Estacion_1,12.7,0.0,73.1,1012.1,7.5,32.2,181.1,Costa,10
2023-10-17,Estacion_1,14.6,0.0,62.1,1010.7,10.6,62.2,274.0,Costa,10
2023-10-18,Estacion_1,14.9,0.0,63.7,1010.8,3.6,72.8,200.2,Costa,10
2023-10-19,Estacion_1,13.2,0.0,72.9,1009.8,6.7,122.8,264.9,Costa,10
2023-10-20,Estacion_1,14.6,0.0,75.3,1011.6,8.6,42.3,238.8,Costa,10
2023-10-21,Estacion_1,12.6,0.0,73.3,1011.0,4.8,69.4,335.9,Costa,10
2023-10-22,Estacion_1,12.2,0.0,65.6,1011.4,3.8,76.2,241.4,Costa,10
2023-10-23,Estacion_1,12.7,0.0,74.5,1010.7,5.9,67.5,255.3,Costa,10
2023-10-24,Estacion_1,14.3,0.0,72.8,1011.8,7.3,61.1,181.6,Costa,10
2023-10-25,Estacion_1,16.3,0.0,62.1,1012.1,5.8,40.8,294.8,Costa,10
2023-10-26,Estacion_1,15.0,0.0,63.7,1012.7,4.7,76.9,286.4,Costa,10
2023-10-27,Estacion_1,14.7,0.0,69.9,1010.6,7.8,72.8,180.8,Costa,10
2023-10-28,Estacion_1,13.0,0.0,62.5,1013.3,10.7,74.9,152.2,Costa,10
2023-10-29,Estacion_1,13.7,0.0,74.9,1009.5,10.8,64.1,248.6,Costa,10
2023-10-30,Estacion_1,15.3,0.0,70.1,1012.6,10.1,79.5,385.7,Costa,10
2023-10-31,Estacion_1,14.3,0.0,63.9,1013.9,6.5,53.8,264.6,Costa,10
2023-11-01,Estacion_1,13.8,0.0,75.6,1011.1,8.9,63.5,274.1,Costa,10
2023-11-02,Estacion_1,16.5,0.0,70.4,1013.3,9.0,86.2,271.4,Costa,10
2023-11-03,Estacion_1,17.5,0.0,64.9,1011.6,6.6,84.4,148.1,Costa,10
2023-11-04,Estacion_1,14.4,0.0,65.1,1013.6,9.8,89.2,191.7,Costa,10
2023-11-05,Estacion_1,14.3,0.0,68.3,1012.4,6.0,116.9,158.1,Costa,10
2023-11-06,Estacion_1,16.3,0.0,64.5,1012.5,4.5,50.6,184.9,Costa,10
2023-11-07,Estacion_1,17.5,0.0,65.5,1012.1,4.9,67.5,330.1,Costa,10
2023-11-08,Estacion_1,17.9,0.0,68.1,1012.5,5.8,53.5,313.9,Costa,10
2023-11-09,Estacion_1,15.7,0.0,63.7,1013.3,5.9,93.8,138.2,Costa,10
2023-11-10,Estacion_1,16.5,0.0,71.9,1013.0,4.3,61.7,288.8,Costa,10
2023-11-11,Estacion_1,18.1,0.0,69.7,1014.5,9.0,64.3,293.8,Costa,10
2023-11-12,Estacion_1,18.9,0.0,63.6,1010.5,11.6,73.9,330.7,Costa,10
2023-11-13,Estacion_1,18.0,0.0,60.1,1011.9,6.3,49.3,343.3,Costa,10
2023-11-14,Estacion_1,14.8,0.0,67.0,1014.1,7.4,48.2,295.6,Costa,10
2023-11-15,Estacion_1,15.5,0.0,75.6,1012.6,7.6,59.4,196.9,Costa,10
2023-11-16,Estacion_1,18.1,0.0,64.7,1012.1,4.4,51.8,198.5,Costa,10
2023-11-17,Estacion_1,17.5,0.0,63.6,1014.0,8.7,49.8,220.4,Costa,10
2023-11-18,Estacion_1,15.1,0.0,69.4,1009.6,12.4,94.2,187.3,Costa,10
2023-11-19,Estacion_1,16.6,0.0,69.2,1011.6,7.2,68.3,341.9,Costa,10
2023-11-20,Estacion_1,19.7,0.0,69.3,1010.0,8.0,36.9,344.1,Costa,10
2023-11-21,Estacion_1,19.5,0.0,66.8,1011.4,7.2,70.9,252.4,Costa,10
2023-11-22,Estacion_1,20.6,0.2,63.0,1009.2,12.1,101.5,290.4,Costa,10
2023-11-23,Estacion_1,16.9,0.0,67.3,1011.6,8.2,89.4,357.6,Costa,10
2023-11-24,Estacion_1,20.4,0.0,68.5,1010.3,5.8,71.4,293.4,Costa,10
2023-11-25,Estacion_1,17.4,0.0,63.1,1011.6,7.7,48.0,246.3,Costa,10
2023-11-26,Estacion_1,19.0,0.0,68.0,1012.4,7.3,65.2,327.9,Costa,10
2023-11-27,Estacion_1,20.9,0.0,67.4,1010.6,7.3,64.2,363.5,Costa,10
2023-11-28,Estacion_1,22.4,0.0,66.5,1011.3,6.2,57.6,398.1,Costa,10
2023-11-29,Estacion_1,20.3,0.0,59.5,1014.7,14.0,47.1,276.4,Costa,10
2023-11-30,Estacion_1,20.5,0.0,61.0,1011.8,9.9,52.1,378.0,Costa,10
2023-12-01,Estacion_1,18.3,0.0,64.1,1012.9,7.8,72.8,267.3,Costa,10
2023-12-02,Estacion_1,18.6,0.0,66.8,1009.3,11.5,39.1,220.6,Costa,10
2023-12-03,Estacion_1,18.6,0.0,71.3,1011.6,8.2,72.4,275.9,Costa,10
2023-12-04,Estacion_1,18.5,0.0,59.4,1011.8,6.3,93.1,310.3,Costa,10
2023-12-05,Estacion_1,19.4,0.0,73.5,1012.5,4.7,44.6,273.7,Costa,10
2023-12-06,Estacion_1,19.7,0.0,65.8,1014.4,7.0,48.1,234.6,Costa,10
2023-12-07,Estacion_1,20.4,0.0,56.8,1009.7,12.8,50.7,356.2,Costa,10
2023-12-08,Estacion_1,23.5,0.0,68.1,1008.3,7.7,45.5,363.2,Costa,10
2023-12-09,Estacion_1,22.1,0.0,61.6,1010.2,8.3,65.5,277.2,Costa,10
2023-12-10,Estacion_1,20.1,0.0,62.4,1009.8,7.2,64.2,229.8,Costa,10
2023-12-11,Estacion_1,20.8,0.0,60.3,1013.9,11.8,96.2,323.3,Costa,10
2023-12-12,Estacion_1,23.7,0.0,63.0,1012.3,7.3,100.3,306.6,Costa,10
2023-12-13,Estacion_1,21.7,0.0,61.7,1010.5,7.3,61.6,316.0,Costa,10
2023-12-14,Estacion_1,21.5,0.0,62.1,1013.2,9.5,49.9,326.2,Costa,10
2023-12-15,Estacion_1,21.1,0.0,70.5,1008.9,11.9,81.9,280.8,Costa,10
2023-12-16,Estacion_1,21.4,0.0,72.3,1011.3,9.5,83.0,258.4,Costa,10
2023-12-17,Estacion_1,22.3,0.0,70.2,1012.4,7.6,116.7,328.0,Costa,10
2023-12-18,Estacion_1,24.2,0.0,66.1,1014.0,8.3,53.1,318.6,Costa,10
2023-12-19,Estacion_1,22.7,0.0,63.2,1014.3,6.9,99.3,276.8,Costa,10
2023-12-20,Estacion_1,23.0,0.0,57.0,1013.1,5.7,42.3,291.5,Costa,10
2023-12-21,Estacion_1,23.8,0.0,60.3,1010.4,11.0,119.9,306.3,Costa,10
2023-12-22,Estacion_1,24.0,0.0,61.4,1011.7,7.1,41.2,296.2,Costa,10
2023-12-23,Estacion_1,21.4,0.0,67.0,1013.0,8.2,40.5,279.8,Costa,10
2023-12-24,Estacion_1,23.9,0.0,56.2,1013.9,5.7,73.1,262.1,Costa,10
2023-12-25,Estacion_1,21.4,0.0,69.3,1011.3,11.8,85.9,331.5,Costa,10
2023-12-26,Estacion_1,23.9,0.0,57.5,1011.9,4.5,86.8,370.4,Costa,10
2023-12-27,Estacion_1,23.4,0.0,59.0,1011.7,5.7,59.9,389.3,Costa,10
2023-12-28,Estacion_1,21.8,0.0,69.8,1012.7,5.1,74.3,373.3,Costa,10
2023-12-29,Estacion_1,25.4,0.0,61.2,1012.0,6.6,63.9,313.7,Costa,10
2023-12-30,Estacion_1,26.4,0.0,62.0,1012.0,7.0,73.7,259.9,Costa,10
2023-12-31,Estacion_1,25.9,0.0,61.7,1010.9,6.2,66.5,307.4,Costa,10
2023-01-01,Estacion_2,26.2,0.0,55.4,967.3,4.5,87.6,336.2,Valle,350
2023-01-02,Estacion_2,23.9,0.0,67.5,968.5,9.2,75.2,441.0,Valle,350
2023-01-03,Estacion_2,24.2,0.0,59.6,967.8,6.4,217.9,294.1,Valle,350
2023-01-04,Estacion_2,24.5,0.0,65.7,971.6,12.4,43.0,373.0,Valle,350
2023-01-05,Estacion_2,22.2,0.0,62.4,969.0,11.4,65.6,371.7,Valle,350
2023-01-06,Estacion_2,24.2,0.0,54.7,969.0,9.8,69.5,392.5,Valle,350
2023-01-07,Estacion_2,24.0,0.0,53.8,968.3,6.6,44.7,289.5,Valle,350
2023-01-08,Estacion_2,23.8,0.0,51.7,967.7,5.8,50.9,343.6,Valle,350
2023-01-09,Estacion_2,23.9,0.0,58.5,968.7,6.8,69.2,278.5,Valle,350
2023-01-10,Estacion_2,24.6,0.0,55.1,969.7,7.5,37.9,381.7,Valle,350
2023-01-11,Estacion_2,24.8,0.0,47.8,966.4,13.3,50.7,324.1,Valle,350
2023-01-12,Estacion_2,21.7,0.0,69.0,970.5,14.6,50.2,392.0,Valle,350
2023-01-13,Estacion_2,24.9,0.0,60.8,971.8,7.8,57.9,362.9,Valle,350
2023-01-14,Estacion_2,27.1,0.0,45.9,967.9,12.9,48.7,422.8,Valle,350
2023-01-15,Estacion_2,28.5,0.0,61.1,967.4,6.4,80.0,375.7,Valle,350
2023-01-16,Estacion_2,26.5,0.0,52.1,968.0,5.7,72.6,378.0,Valle,350
2023-01-17,Estacion_2,24.4,0.0,58.2,968.5,5.2,101.2,398.7,Valle,350
2023-01-18,Estacion_2,26.9,0.0,49.1,970.3,8.1,51.4,430.9,Valle,350
2023-01-19,Estacion_2,27.2,0.0,60.5,969.0,7.3,37.7,448.1,Valle,350
2023-01-20,Estacion_2,26.5,0.1,51.9,968.1,9.5,29.0,293.9,Valle,350
2023-01-21,Estacion_2,26.6,0.0,48.8,968.5,7.5,110.1,408.4,Valle,350
2023-01-22,Estacion_2,23.7,0.0,57.9,970.6,9.4,127.1,369.4,Valle,350
2023-01-23,Estacion_2,26.4,0.0,56.3,967.9,10.0,50.2,342.5,Valle,350
2023-01-24,Estacion_2,29.3,0.0,49.1,968.2,6.4,83.5,419.6,Valle,350
2023-01-25,Estacion_2,28.4,0.0,60.8,969.5,7.1,55.1,415.4,Valle,350
2023-01-26,Estacion_2,28.3,0.0,54.2,971.6,9.0,92.3,373.4,Valle,350
2023-01-27,Estacion_2,29.1,0.0,57.3,970.8,7.2,46.5,414.7,Valle,350
2023-01-28,Estacion_2,26.6,0.0,48.6,970.2,5.4,55.2,417.4,Valle,350
2023-01-29,Estacion_2,26.3,0.0,54.9,970.0,5.7,55.2,316.3,Valle,350
2023-01-30,Estacion_2,29.4,0.0,56.2,967.8,9.3,128.4,485.8,Valle,350
2023-01-31,Estacion_2,26.7,0.0,52.3,968.5,6.2,102.4,388.6,Valle,350
2023-02-01,Estacion_2,28.8,0.0,61.2,966.4,9.8,58.1,468.7,Valle,350
2023-02-02,Estacion_2,28.8,0.0,57.0,971.1,17.6,67.1,486.4,Valle,350
2023-02-03,Estacion_2,28.4,0.0,57.3,969.1,9.5,62.3,495.3,Valle,350
2023-02-04,Estacion_2,29.8,0.3,47.3,969.3,4.8,77.2,430.0,Valle,350
2023-02-05,Estacion_2,29.7,0.0,49.7,972.1,10.1,35.0,465.1,Valle,350
2023-02-06,Estacion_2,30.8,0.0,48.3,966.0,17.0,52.0,389.5,Valle,350
2023-02-07,Estacion_2,28.4,0.0,45.5,965.0,8.9,47.4,354.0,Valle,350
2023-02-08,Estacion_2,28.9,0.0,58.4,969.9,14.1,55.2,440.7,Valle,350
2023-02-09,Estacion_2,32.6,0.2,43.4,968.7,8.1,61.4,483.1,Valle,350
2023-02-10,Estacion_2,29.6,0.0,48.4,970.2,8.7,64.1,466.5,Valle,350
2023-02-11,Estacion_2,26.8,0.0,56.7,969.9,6.2,35.5,368.0,Valle,350
2023-02-12,Estacion_2,28.5,0.0,44.1,968.4,7.9,65.4,435.4,Valle,350
2023-02-13,Estacion_2,29.7,0.1,44.4,969.7,7.8,69.8,419.1,Valle,350
2023-02-14,Estacion_2,30.7,0.0,54.3,971.4,8.8,47.3,522.9,Valle,350
2023-02-15,Estacion_2,29.7,0.0,53.0,968.9,10.4,54.2,490.2,Valle,350
2023-02-16,Estacion_2,30.3,0.0,52.8,972.8,12.5,54.3,433.7,Valle,350
2023-02-17,Estacion_2,30.6,0.0,53.0,971.2,9.8,37.7,507.9,Valle,350
2023-02-18,Estacion_2,30.1,0.0,59.6,970.9,6.6,72.6,378.5,Valle,350
2023-02-19,Estacion_2,31.6,0.0,40.5,968.8,9.3,51.8,409.1,Valle,350
2023-02-20,Estacion_2,30.7,0.3,45.5,969.7,6.3,74.2,424.3,Valle,350
2023-02-21,Estacion_2,30.3,0.2,51.0,968.6,7.6,57.8,404.0,Valle,350
2023-02-22,Estacion_2,32.8,0.2,50.8,969.1,6.3,90.9,411.8,Valle,350
2023-02-23,Estacion_2,31.0,0.0,54.4,969.1,6.8,46.6,409.9,Valle,350
2023-02-24,Estacion_2,30.4,0.0,41.1,968.3,8.8,27.0,420.6,Valle,350
2023-02-25,Estacion_2,32.6,0.0,37.0,971.2,12.2,68.6,438.2,Valle,350
2023-02-26,Estacion_2,30.7,0.0,59.3,968.0,10.7,57.4,420.9,Valle,350
2023-02-27,Estacion_2,32.6,0.0,43.2,967.7,5.5,43.9,509.7,Valle,350
2023-02-28,Estacion_2,32.7,0.0,46.9,971.0,11.1,43.5,528.3,Valle,350
2023-03-01,Estacion_2,31.4,0.0,49.0,970.6,8.0,132.9,563.5,Valle,350
2023-03-02,Estacion_2,31.2,0.0,41.2,968.1,10.5,51.1,468.5,Valle,350
2023-03-03,Estacion_2,33.6,0.0,50.6,967.8,6.9,45.2,515.8,Valle,350
2023-03-04,Estacion_2,32.9,0.0,53.1,971.8,13.5,82.7,553.6,Valle,350
2023-03-05,Estacion_2,33.7,0.0,43.9,967.7,13.9,83.5,486.5,Valle,350
2023-03-06,Estacion_2,31.0,0.0,49.1,966.1,11.4,50.2,343.3,Valle,350
2023-03-07,Estacion_2,32.2,0.2,48.0,971.3,14.9,29.2,468.3,Valle,350
2023-03-08,Estacion_2,32.7,0.0,49.7,970.7,6.7,43.6,462.1,Valle,350
2023-03-09,Estacion_2,30.2,0.0,56.6,967.6,12.2,53.1,531.7,Valle,350
2023-03-10,Estacion_2,33.1,0.0,51.6,970.8,12.3,56.9,478.7,Valle,350
2023-03-11,Estacion_2,31.5,0.0,46.5,971.1,4.7,127.7,508.1,Valle,350
2023-03-12,Estacion_2,31.0,0.0,46.1,968.7,9.1,43.8,459.4,Valle,350
2023-03-13,Estacion_2,34.3,0.0,50.8,967.3,7.0,43.8,508.0,Valle,350
2023-03-14,Estacion_2,37.1,0.0,33.6,970.6,12.1,35.3,476.7,Valle,350
2023-03-15,Estacion_2,32.1,0.0,48.0,969.2,8.1,67.4,428.0,Valle,350
2023-03-16,Estacion_2,34.6,0.0,55.3,967.8,8.6,43.3,461.3,Valle,350
2023-03-17,Estacion_2,33.5,0.0,42.9,970.8,13.3,85.8,507.0,Valle,350
2023-03-18,Estacion_2,35.4,0.0,56.6,967.7,13.2,52.8,476.6,Valle,350
2023-03-19,Estacion_2,33.2,0.0,43.4,968.0,4.8,62.1,525.7,Valle,350
2023-03-20,Estacion_2,36.7,0.0,50.3,970.0,8.2,141.0,501.1,Valle,350
2023-03-21,Estacion_2,34.7,0.0,39.1,969.8,6.6,105.3,456.0,Valle,350
2023-03-22,Estacion_2,36.6,0.0,47.4,971.9,9.1,51.1,493.3,Valle,350
2023-03-23,Estacion_2,31.9,0.0,55.8,971.4,6.1,47.0,464.5,Valle,350
2023-03-24,Estacion_2,32.0,0.0,46.6,969.0,9.6,36.8,455.7,Valle,350
2023-03-25,Estacion_2,31.7,0.0,41.3,968.9,5.0,91.3,551.9,Valle,350
2023-03-26,Estacion_2,32.3,0.0,51.2,969.4,5.5,171.2,431.0,Valle,350
2023-03-27,Estacion_2,31.0,0.0,45.4,967.6,9.8,51.4,448.8,Valle,350
2023-03-28,Estacion_2,32.5,0.0,50.1,970.8,11.2,64.8,529.5,Valle,350
2023-03-29,Estacion_2,34.8,0.0,47.4,968.1,9.8,49.7,445.4,Valle,350
2023-03-30,Estacion_2,33.8,0.0,50.2,971.5,13.6,58.7,431.4,Valle,350
2023-03-31,Estacion_2,34.3,0.0,50.1,970.1,7.0,42.9,609.5,Valle,350
2023-04-01,Estacion_2,34.4,0.0,46.0,972.3,11.1,46.8,520.7,Valle,350
2023-04-02,Estacion_2,36.5,0.0,40.8,969.4,13.4,46.8,485.8,Valle,350
2023-04-03,Estacion_2,31.4,0.4,52.4,970.9,7.9,66.8,518.0,Valle,350
2023-04-04,Estacion_2,35.4,0.0,49.0,970.0,7.1,57.4,517.8,Valle,350
2023-04-05,Estacion_2,31.6,0.0,56.9,970.1,5.4,81.2,394.3,Valle,350
2023-04-06,Estacion_2,31.7,0.0,48.7,968.5,7.4,36.8,305.6,Valle,350
2023-04-07,Estacion_2,36.6,0.0,43.9,969.5,7.3,125.6,595.9,Valle,350
2023-04-08,Estacion_2,34.3,0.0,47.6,972.4,10.0,77.7,453.9,Valle,350
2023-04-09,Estacion_2,34.7,0.0,46.3,969.1,10.9,32.9,488.2,Valle,350
2023-04-10,Estacion_2,34.9,0.0,36.0,967.6,8.2,129.6,489.8,Valle,350
2023-04-11,Estacion_2,34.2,0.0,42.7,966.9,6.1,78.6,529.0,Valle,350
2023-04-12,Estacion_2,34.6,0.0,46.6,967.9,8.5,74.6,463.9,Valle,350
2023-04-13,Estacion_2,32.6,0.0,42.0,968.4,7.0,96.1,521.3,Valle,350
2023-04-14,Estacion_2,33.8,0.0,43.8,969.9,7.9,29.1,527.9,Valle,350
2023-04-15,Estacion_2,31.9,0.0,57.8,971.3,8.0,37.8,510.7,Valle,350
2023-04-16,Estacion_2,30.7,0.0,50.3,967.4,13.2,35.2,458.6,Valle,350
2023-04-17,Estacion_2,33.2,0.0,47.5,966.8,7.1,72.3,499.4,Valle,350
2023-04-18,Estacion_2,34.4,0.0,41.5,969.2,9.4,131.8,405.5,Valle,350
2023-04-19,Estacion_2,30.4,0.0,51.0,969.3,8.7,51.4,394.1,Valle,350
2023-04-20,Estacion_2,33.0,0.0,37.6,971.0,8.8,58.9,467.3,Valle,350
2023-04-21,Estacion_2,33.4,0.0,53.5,971.1,5.3,71.0,475.9,Valle,350
2023-04-22,Estacion_2,34.2,0.0,43.1,968.3,10.2,75.2,385.3,Valle,350
2023-04-23,Estacion_2,35.8,0.0,39.6,967.0,7.2,62.3,559.7,Valle,350
2023-04-24,Estacion_2,34.6,0.0,58.4,967.0,5.9,73.8,491.1,Valle,350
2023-04-25,Estacion_2,31.3,0.0,55.2,968.8,8.2,72.9,448.1,Valle,350
2023-04-26,Estacion_2,34.4,0.0,51.0,968.1,7.8,43.0,394.7,Valle,350
2023-04-27,Estacion_2,32.7,0.0,49.4,970.8,11.7,44.8,457.1,Valle,350
2023-04-28,Estacion_2,33.2,0.0,54.3,970.6,5.9,60.4,393.8,Valle,350
2023-04-29,Estacion_2,35.3,0.0,41.4,968.5,8.8,35.0,493.7,Valle,350
2023-04-30,Estacion_2,32.5,0.0,51.1,969.7,9.3,34.1,402.3,Valle,350
2023-05-01,Estacion_2,30.8,0.0,50.5,970.7,9.4,46.9,415.0,Valle,350
2023-05-02,Estacion_2,32.9,0.0,49.4,969.8,6.6,156.3,464.1,Valle,350
2023-05-03,Estacion_2,31.6,0.0,46.3,969.1,7.3,69.4,491.8,Valle,350
2023-05-04,Estacion_2,31.4,0.0,55.2,970.6,8.8,76.3,430.7,Valle,350
2023-05-05,Estacion_2,32.1,0.0,48.7,968.7,8.2,95.0,388.4,Valle,350
2023-05-06,Estacion_2,32.2,0.0,61.8,969.6,7.0,70.6,475.7,Valle,350
2023-05-07,Estacion_2,33.6,0.0,53.2,969.8,4.7,78.1,474.5,Valle,350
2023-05-08,Estacion_2,31.9,0.0,45.0,968.0,12.0,92.8,417.9,Valle,350
2023-05-09,Estacion_2,32.2,0.0,49.5,967.2,6.9,36.8,457.7,Valle,350
2023-05-10,Estacion_2,33.0,0.0,47.6,969.1,9.6,33.7,552.5,Valle,350
2023-05-11,Estacion_2,30.4,0.0,54.0,967.8,7.8,132.8,443.3,Valle,350
2023-05-12,Estacion_2,33.7,0.0,51.8,969.1,7.3,35.1,451.6,Valle,350
2023-05-13,Estacion_2,30.0,0.0,54.1,969.5,8.9,52.9,437.1,Valle,350
2023-05-14,Estacion_2,29.4,0.0,59.2,967.0,11.0,57.2,406.7,Valle,350
2023-05-15,Estacion_2,29.8,0.0,41.8,971.0,15.1,60.6,422.8,Valle,350
2023-05-16,Estacion_2,33.0,0.0,50.1,969.2,9.8,66.7,383.9,Valle,350
2023-05-17,Estacion_2,29.2,0.1,59.0,970.2,6.8,47.5,387.6,Valle,350
2023-05-18,Estacion_2,29.4,0.0,53.3,967.3,10.6,31.4,367.3,Valle,350
2023-05-19,Estacion_2,30.4,0.0,55.7,969.0,8.1,52.1,461.8,Valle,350
2023-05-20,Estacion_2,29.4,0.0,47.6,969.7,5.7,64.7,494.4,Valle,350
2023-05-21,Estacion_2,29.8,0.0,52.8,969.3,7.2,52.1,425.0,Valle,350
2023-05-22,Estacion_2,30.3,0.0,46.9,967.1,9.4,37.2,446.0,Valle,350
2023-05-23,Estacion_2,29.1,0.0,47.9,970.2,12.0,85.5,383.0,Valle,350
2023-05-24,Estacion_2,29.9,0.0,49.1,969.1,6.8,50.9,427.4,Valle,350
2023-05-25,Estacion_2,30.4,0.0,50.4,968.7,11.0,67.3,405.6,Valle,350
2023-05-26,Estacion_2,31.2,0.0,48.4,968.8,8.4,100.6,471.0,Valle,350
2023-05-27,Estacion_2,27.4,0.0,48.5,967.8,7.5,50.6,360.8,Valle,350
2023-05-28,Estacion_2,28.7,0.0,48.9,967.7,5.9,121.0,463.2,Valle,350
2023-05-29,Estacion_2,28.3,0.0,55.9,968.5,5.9,74.3,482.5,Valle,350
2023-05-30,Estacion_2,27.2,0.3,52.9,968.9,6.4,46.5,337.7,Valle,350
2023-05-31,Estacion_2,28.0,0.0,49.5,967.7,7.2,58.7,448.4,Valle,350
2023-06-01,Estacion_2,27.3,0.0,54.9,970.7,11.4,49.1,386.9,Valle,350
2023-06-02,Estacion_2,26.7,0.0,47.4,969.8,7.9,56.4,390.5,Valle,350
2023-06-03,Estacion_2,25.7,0.0,57.3,969.5,5.6,68.1,387.3,Valle,350
2023-06-04,Estacion_2,24.8,0.0,55.9,971.5,10.7,71.2,440.4,Valle,350
2023-06-05,Estacion_2,27.6,0.0,60.9,970.3,9.0,52.0,465.7,Valle,350
2023-06-06,Estacion_2,30.3,0.0,46.5,968.1,10.0,105.5,452.6,Valle,350
2023-06-07,Estacion_2,30.0,0.0,56.5,968.0,5.4,41.8,306.0,Valle,350
2023-06-08,Estacion_2,30.2,0.0,52.4,967.7,5.1,56.2,474.9,Valle,350
2023-06-09,Estacion_2,25.5,0.0,50.1,969.5,9.7,116.4,422.9,Valle,350
2023-06-10,Estacion_2,27.2,0.0,56.2,968.4,9.8,65.2,457.5,Valle,350
2023-06-11,Estacion_2,26.1,0.0,52.4,965.7,12.5,87.1,377.8,Valle,350
2023-06-12,Estacion_2,27.6,0.0,56.1,967.4,9.5,53.8,352.5,Valle,350
2023-06-13,Estacion_2,27.4,0.0,53.6,968.9,8.4,71.6,453.0,Valle,350
2023-06-14,Estacion_2,26.5,0.0,58.8,968.7,5.7,44.7,342.7,Valle,350
2023-06-15,Estacion_2,26.8,0.0,56.4,969.4,7.5,61.9,409.2,Valle,350
2023-06-16,Estacion_2,27.0,0.0,49.3,968.9,6.3,175.1,334.0,Valle,350
2023-06-17,Estacion_2,26.1,0.0,65.0,968.1,6.7,72.6,310.6,Valle,350
2023-06-18,Estacion_2,22.7,0.0,59.0,969.2,7.0,47.6,363.1,Valle,350
2023-06-19,Estacion_2,25.2,0.0,52.0,969.2,9.6,167.5,405.7,Valle,350
2023-06-20,Estacion_2,21.4,0.0,57.0,968.2,7.3,46.4,354.5,Valle,350
2023-06-21,Estacion_2,24.2,0.0,56.9,968.4,7.3,48.1,298.3,Valle,350
2023-06-22,Estacion_2,28.3,0.0,46.1,967.4,6.3,38.4,429.1,Valle,350
2023-06-23,Estacion_2,24.4,0.0,65.1,970.5,10.8,44.3,486.4,Valle,350
2023-06-24,Estacion_2,23.5,0.0,62.8,970.6,5.7,59.1,331.5,Valle,350
2023-06-25,Estacion_2,22.7,0.0,62.3,973.5,10.1,109.2,280.3,Valle,350
2023-06-26,Estacion_2,25.1,0.0,57.4,969.6,14.2,40.0,402.0,Valle,350
2023-06-27,Estacion_2,25.4,0.0,51.3,969.7,5.0,83.7,445.8,Valle,350
2023-06-28,Estacion_2,24.9,0.0,53.1,970.1,5.0,36.0,325.0,Valle,350
2023-06-29,Estacion_2,23.7,0.0,55.9,968.8,7.1,50.4,445.3,Valle,350
2023-06-30,Estacion_2,25.6,0.0,54.8,969.4,9.0,42.2,382.2,Valle,350
2023-07-01,Estacion_2,23.7,0.0,52.3,971.4,12.3,41.4,311.2,Valle,350
2023-07-02,Estacion_2,24.2,0.0,54.4,969.0,9.4,46.2,437.5,Valle,350
2023-07-03,Estacion_2,22.4,0.0,58.1,969.6,9.8,45.2,304.1,Valle,350
2023-07-04,Estacion_2,25.3,0.0,48.6,968.0,7.5,83.2,324.2,Valle,350
2023-07-05,Estacion_2,22.6,0.0,55.8,969.0,7.6,125.0,411.1,Valle,350
2023-07-06,Estacion_2,21.5,0.0,68.3,968.8,5.2,62.4,353.1,Valle,350
2023-07-07,Estacion_2,18.3,0.0,66.3,971.7,12.4,56.6,373.6,Valle,350
2023-07-08,Estacion_2,22.8,0.0,58.2,968.1,12.6,58.9,350.6,Valle,350
2023-07-09,Estacion_2,22.5,0.0,55.7,969.4,12.1,31.2,365.9,Valle,350
2023-07-10,Estacion_2,21.2,0.0,64.2,968.7,7.9,44.5,317.4,Valle,350
2023-07-11,Estacion_2,21.0,0.0,59.7,970.0,13.4,35.9,341.6,Valle,350
2023-07-12,Estacion_2,24.2,0.0,55.5,967.8,8.9,92.2,372.5,Valle,350
2023-07-13,Estacion_2,19.7,0.0,59.7,969.2,9.2,55.9,378.7,Valle,350
2023-07-14,Estacion_2,17.6,0.0,61.4,968.8,6.4,82.6,311.5,Valle,350
2023-07-15,Estacion_2,21.8,0.0,60.9,967.6,7.0,33.5,313.7,Valle,350
2023-07-16,Estacion_2,21.0,0.0,62.9,965.0,9.9,47.0,332.6,Valle,350
2023-07-17,Estacion_2,21.8,0.0,50.4,968.8,12.2,60.5,408.1,Valle,350
2023-07-18,Estacion_2,21.8,0.0,61.3,966.5,9.8,37.8,336.6,Valle,350
2023-07-19,Estacion_2,20.3,0.0,67.1,969.6,12.2,34.0,402.3,Valle,350
2023-07-20,Estacion_2,19.2,0.0,54.5,967.5,9.3,57.7,402.7,Valle,350
2023-07-21,Estacion_2,17.2,0.0,68.8,968.1,6.4,44.5,161.8,Valle,350
2023-07-22,Estacion_2,20.7,0.0,66.2,969.6,7.3,95.3,351.8,Valle,350
2023-07-23,Estacion_2,18.4,0.0,70.2,965.9,14.7,41.5,281.2,Valle,350
2023-07-24,Estacion_2,17.6,0.0,63.6,970.0,12.9,139.8,324.5,Valle,350
2023-07-25,Estacion_2,19.1,0.0,59.8,969.1,6.5,30.3,259.9,Valle,350
